Time,Greedy,INMA,No Charge
10,9.98964015999992,9.98840055999991,9.98940455999992
20,9.991262075214,9.97672111999982,9.97720511999982
30,9.98985781442805,9.96499727999973,9.96392607999972
40,9.98797923364209,9.95352223999964,9.95042063999962
50,9.98507201285613,9.94286479999956,9.93862559999953
60,9.98192905207017,9.93295375999947,9.92723495999944
70,9.97830893128421,9.92151871999939,9.91376511999934
80,9.97694325049825,9.9100168799993,9.90263647999925
90,9.9743546097123,9.8978398399992,9.89050823999916
100,9.97184454892634,9.88750679999912,9.87994399999907
110,9.97032312814038,9.87669815999903,9.86888655999899
120,9.96804596735442,9.86501431999894,9.8577047199989
130,9.96498016656846,9.85445007999886,9.84625647999881
140,9.9625101057825,9.84409023999878,9.83494583999872
150,9.95928856499654,9.83262399999869,9.82327079999863
160,9.95721140421059,9.8215177599986,9.81219095999854
170,9.95382986342462,9.81179311999852,9.80026711999845
180,9.95064690263866,9.79957607999843,9.78936967999837
190,9.9471867818527,9.78785223999834,9.77767703999828
200,9.94372666106674,9.77631479999825,9.76542439999818
210,9.94034654028077,9.76499975999816,9.75316295999809
220,9.93909943949482,9.75414231999807,9.74326071999801
230,9.93702369870886,9.74329367999798,9.73249647999792
240,9.9339978979229,9.7324362399979,9.72022183999783
250,9.93105209713694,9.72242279999782,9.70949759999774
260,9.92850345635098,9.71124975999773,9.69611655999764
270,9.92575339556502,9.69982791999764,9.68596551999756
280,9.92399481477907,9.68885487999755,9.67386847999747
290,9.92116759399311,9.67685543999746,9.66175383999738
300,9.91849611320715,9.66426959999737,9.65127839999729
310,9.91622179242119,9.65366095999728,9.64149175999721
320,9.91434321163523,9.64268791999719,9.62898591999712
330,9.91258037084928,9.63283447999711,9.61892367999704
340,9.91042747006332,9.62218143999703,9.60770183999695
350,9.90744166927736,9.60963119999693,9.59706639999686
360,9.9052087684914,9.59940895999685,9.58598215999677
370,9.90313302770545,9.58693871999676,9.57356511999668
380,9.89995006691949,9.57417527999666,9.56147687999659
390,9.89732142613353,9.56178503999657,9.5510102399965
400,9.89532568534757,9.55009679999647,9.53873999999641
410,9.89301136456161,9.53874175999639,9.52747815999632
420,9.89046130377565,9.52627151999629,9.51621191999623
430,9.8881098229897,9.5142100799962,9.50670047999615
440,9.88698130220374,9.50332143999611,9.49467903999606
450,9.88446982141778,9.49048679999602,9.48370159999597
460,9.88120828063182,9.47851415999592,9.47186215999588
470,9.87956685984587,9.46641711999583,9.4616843199958
480,9.87764969905991,9.45517767999574,9.44951607999571
490,9.87541395827395,9.44564423999566,9.43891623999562
500,9.873022477488,9.43408919999557,9.42786319999554
510,9.87086673670204,9.42248975999548,9.41601935999544
520,9.86811667591608,9.41080151999539,9.40517511999536
530,9.86532803513012,9.40089927999531,9.39439327999527
540,9.86258081434416,9.38909543999522,9.38379343999519
550,9.8605450735582,9.37827799999514,9.37074119999509
560,9.85926081277225,9.36549215999504,9.358986159995
570,9.85587927198629,9.35439471999495,9.34913271999492
580,9.85423927120033,9.34395927999487,9.33741767999483
590,9.85200495041438,9.33276423999478,9.32527623999473
600,9.84941488962842,9.32030279999469,9.31346799999464
610,9.84650624884246,9.3089921599946,9.30237055999456
620,9.8435976080565,9.29856551999451,9.29213951999447
630,9.84132186727054,9.28737927999443,9.28066887999438
640,9.83968186648458,9.27432703999433,9.26827863999429
650,9.83646032569862,9.26238999999424,9.2570967999942
660,9.83379310491266,9.25116815999415,9.24604815999411
670,9.83167736412671,9.23807151999405,9.23385791999402
680,9.82968162334075,9.22785807999397,9.22372007999394
690,9.82717014255479,9.21754703999388,9.21283583999385
700,9.82391002176883,9.2067783999938,9.20412879999378
710,9.82084706098287,9.19505455999371,9.19092535999368
720,9.8169926201969,9.18291751999361,9.17920591999359
730,9.81436255941094,9.17262447999353,9.1682552799935
740,9.81208965862499,9.16115383999344,9.15665583999341
750,9.80790904455339,9.14971879999335,9.14674479999333
760,9.80033680055335,9.13750175999326,9.13530975999324
770,9.79292455655331,9.12508031999317,9.12457671999316
780,9.78709243255327,9.11372087999308,9.11300847999307
790,9.78046882855323,9.10158383999298,9.10129343999298
800,9.77313658455319,9.08850039999289,9.0912579999929
810,9.76686872055315,9.0775317599928,9.07999175999281
820,9.76286800447474,9.06654551999271,9.06868111999272
830,9.75656399179131,9.05407087999262,9.05607767999262
840,9.75029855910788,9.04246703999253,9.04365183999253
850,9.74371596642445,9.03015679999243,9.03271439999244
860,9.73910923374102,9.01840175999234,9.02125255999235
870,9.7341481810576,9.00754431999226,9.00932431999226
880,9.72867422837417,8.99615807999217,8.99887567999218
890,9.72189305569074,8.98378103999207,8.9887202399921
900,9.71673484300731,8.97251479999198,8.97869359999202
910,9.71102373032388,8.9611285599919,8.96672095999192
920,9.70523261764045,8.9486539199918,8.95458391999183
930,9.69995582495703,8.93792967999172,8.94266007999174
940,9.69345323227359,8.92657463999163,8.93255783999166
950,9.68797927959017,8.91509519999154,8.92124719999157
960,9.68321538690674,8.90224735999144,8.91071855999148
970,9.67833291422332,8.89094991999135,8.8995723199914
980,9.67305470153989,8.87900407999126,8.88809727999131
990,9.66825222885647,8.86586743999116,8.87616903999122
1000,9.66075957617303,8.85323279999107,8.86642679999114
1010,9.6552456234896,8.84269975999098,8.85486295999105
1020,9.64921593080617,8.82989191999089,8.84214391999095
1030,9.64168611812273,8.81831447999079,8.83104647999086
1040,9.63700080543931,8.80744823999071,8.81994463999077
1050,9.63211975275588,8.79527999999062,8.80972679999069
1060,9.62707728007246,8.78397815999053,8.7975097599906
1070,9.62041610738902,8.77151231999043,8.78600351999051
1080,9.61494463357394,8.76064607999035,8.77559927999043
1090,9.60784954957389,8.74858903999025,8.76487063999034
1100,9.60095162557385,8.73645199999016,8.75514159999026
1110,9.59413228157381,8.72431495999007,8.74346215999017
1120,9.58778867757377,8.71477711998999,8.73226711999008
1130,9.58100933357373,8.7025156799899,8.72207607999
1140,9.57343708957369,8.69125823998981,8.71221823998992
1150,9.56681632557365,8.67978759998972,8.70098759998983
1160,9.56090420157361,8.66644655998962,8.68963695998974
1170,9.55460059757357,8.65439391998953,8.67973031998966
1180,9.54758267357353,8.64213687998943,8.66880167998958
1190,9.53949752957348,8.63263903998935,8.65716223998949
1200,9.53200670557344,8.62046639998926,8.64484319998939
1210,9.52451446157339,8.60897815998917,8.6330837599893
1220,9.51794356549498,8.59712551998908,8.62326591998922
1230,9.51112752567837,8.58278487998897,8.61224407998913
1240,9.50221419329958,8.57114103998888,8.60115103998905
1250,9.49285646092079,8.55813759998879,8.59026239998896
1260,9.484605128542,8.5473245599887,8.57911615998887
1270,9.4747941961632,8.5345699199886,8.56623711998878
1280,9.46564086378441,8.52409007998852,8.55525967998869
1290,9.45650553140562,8.51204623998843,8.5432026399886
1300,9.44816539902683,8.50235279998835,8.53141199998851
1310,9.43838126664804,8.49187295998826,8.52118095998842
1320,9.43049873426925,8.48068231998818,8.50992351998833
1330,9.41991020189045,8.46903407998809,8.49895047998825
1340,9.41195206951167,8.457519039988,8.48665343998815
1350,9.40301193713287,8.44675919998791,8.47426319998806
1360,9.39429420475408,8.43462215998782,8.46228615998797
1370,9.38542527237529,8.42319591998773,8.45181071998788
1380,9.37716513999651,8.41184527998764,8.43905167998779
1390,9.36924700761772,8.39937503998755,8.42716783998769
1400,9.36005367523893,8.38805559998746,8.4152839999876
1410,9.34952754286013,8.37852655998738,8.40356895998751
1420,9.34120501048134,8.36710471998729,8.38999231998741
1430,9.33299367810255,8.35455447998719,8.37997447998733
1440,9.32511114572377,8.3421330399871,8.36626903998723
1450,9.31595341334498,8.33100439998701,8.35441639998714
1460,9.30612488096618,8.31968495998692,8.34091095998704
1470,9.29679394858739,8.30894751998684,8.32872951998694
1480,9.2878006162086,8.29602407998674,8.31747647998685
1490,9.27693688382979,8.28550863998666,8.30618783998676
1500,9.26898315145101,8.27374039998657,8.29462399998667
1510,9.26015861907222,8.26143455998647,8.2849749599866
1520,9.25199608669343,8.24818231998637,8.27406871998651
1530,9.24383355431464,8.23633847998628,8.26186047998642
1540,9.23492022193585,8.22504103998619,8.25097183998633
1550,9.22467848955706,8.2137347999861,8.23858159998624
1560,9.21523195717826,8.20299735998602,8.22710655998615
1570,9.20495462479946,8.19318391998594,8.21738191998607
1580,9.19405529242066,8.18117127998585,8.20496047998597
1590,9.1831989785176,8.16999383998576,8.19336103998588
1600,9.17309673851752,8.15926519998567,8.1827523999858
1610,9.16119529851743,8.14832335998559,8.17134855998571
1620,9.14869385851733,8.1374347199855,8.16061551998562
1630,9.13669441851724,8.1248488799854,8.14797647998553
1640,9.12554377851715,8.11288063998531,8.13750103998544
1650,9.11418433851707,8.10189439998523,8.12565719998535
1660,9.10342009851698,8.09066815998514,8.11326695998526
1670,9.0932334585169,8.07971311998505,8.10145871998517
1680,9.08126521851681,8.06930887998497,8.09005927998508
1690,9.06972337851671,8.05797583998488,8.07887743998499
1700,9.05878153851663,8.04712719998479,8.06956159998491
1710,9.04751089851654,8.03618975998471,8.05804215998482
1720,9.03525385851645,8.02337311998461,8.04731351998474
1730,9.02224601851635,8.01148047998452,8.03695367998465
1740,9.01063652853508,7.99913023998448,8.02573623998457
1750,9.00140718859772,7.98794399998445,8.01367919998447
1760,8.99227104866037,7.9745185599844,8.0045365599844
1770,8.981384508723,7.96412311998438,7.99260391998436
1780,8.96976036878564,7.95388327998435,7.98100007998433
1790,8.95919822884827,7.94282583998432,7.9709734399843
1800,8.95025768891092,7.93284799998429,7.96061359998427
1810,8.93995314897356,7.92169735998426,7.95012935998425
1820,8.93026180903621,7.90938271998423,7.93995591998422
1830,8.92016606909885,7.8987740799842,7.92882287998419
1840,8.91072792916149,7.88585943998416,7.91617943998415
1850,8.89915258922412,7.87522399998413,7.90533519998412
1860,8.88684674922403,7.86370455998409,7.89514415998409
1870,8.87396330922393,7.85236271998406,7.88400671998406
1880,8.86244386922384,7.84039447998402,7.87382887998403
1890,8.85200842922376,7.829959039984,7.861567439984
1900,8.84061778922367,7.81765759998396,7.85008359998396
1910,8.82761874922357,7.80634255998393,7.83803535998393
1920,8.81609490922348,7.79520511998389,7.8278843199839
1930,8.80466426922339,7.78304127998386,7.81474767998386
1940,8.79460202922331,7.77129063998382,7.80343263998383
1950,8.78337578922322,7.75989999998379,7.79105119998379
1960,8.77087434922313,7.74723415998375,7.78025135998376
1970,8.75870170922303,7.73530591998371,7.76994031998373
1980,8.74826626922295,7.72379527998368,7.75688367998369
1990,8.73684882922286,7.71319103998365,7.74474223998365
2000,8.72649778922278,7.70031639998361,7.73422239998362
2010,8.71611114922269,7.68871695998357,7.72296935998359
2020,8.7040185092226,7.67719751998354,7.71131671998356
2030,8.69262346922251,7.66709087998351,7.70111687998353
2040,8.68268477212349,7.65345663998347,7.68918863998349
2050,8.67252944662871,7.64135959998343,7.67877119998347
2060,8.66199212113393,7.62872495998339,7.66741615998343
2070,8.65202799563916,7.61745431998336,7.6556035199834
2080,8.64195707014438,7.60567287998333,7.64424407998337
2090,8.6318241446496,7.59387783998329,7.63335543998334
2100,8.62195761915482,7.58198959998325,7.62246679998331
2110,8.61179349366004,7.56965695998322,7.60994775998327
2120,8.60175376816527,7.55851071998318,7.59837031998323
2130,8.59068324267048,7.54718687998315,7.58528247998319
2140,8.58130991717571,7.53571623998312,7.57398063998316
2150,8.57242979168094,7.52581839998309,7.56262559998312
2160,8.56334966618616,7.51308615998305,7.55123055998309
2170,8.55223034069138,7.50173991998302,7.54124391998307
2180,8.5423106151966,7.48947407998298,7.52992887998303
2190,8.53267968970183,7.47791463998295,7.518467039983
2200,8.52355956420705,7.46569319998291,7.50745399998297
2210,8.51400863871228,7.45365375998287,7.49564575998293
2220,8.5030893132175,7.44150791998284,7.48546351998291
2230,8.49342278772272,7.43155687998281,7.47532127998288
2240,8.48306251917317,7.41982863998278,7.46354423998285
2250,8.47063667917307,7.40847799998275,7.45117159998281
2260,8.45896603917298,7.39639415998271,7.43859455998277
2270,8.44731779917289,7.38562991998268,7.42724391998274
2280,8.43654035917281,7.37431487998265,7.41776367998271
2290,8.42581171917272,7.36285303998261,7.40752823998269
2300,8.41496747917264,7.35076039998258,7.39533799998265
2310,8.40432323917255,7.33821895998254,7.38348975998261
2320,8.39347019917246,7.3259619199825,7.37218351998258
2330,8.38131995917237,7.31639727998248,7.36033527998255
2340,8.37016931917228,7.30582423998245,7.34977543998252
2350,8.3589874791722,7.29521559998242,7.33900239998249
2360,8.34777003917211,7.28498895998239,7.32524815998244
2370,8.33694819917202,7.27252751998235,7.31435511998241
2380,8.32613075917194,7.26017287998231,7.30267127998238
2390,8.31482451917185,7.24886663998228,7.29152943998235
2400,8.30381211450666,7.23727599998225,7.28004999998231
2410,8.29395678212786,7.22618295998222,7.26873935998228
2420,8.28546104974908,7.21503231998218,7.25784191998225
2430,8.27564131737028,7.20418807998215,7.24673127998222
2440,8.26718118499149,7.19233983998212,7.23695783998219
2450,8.2577658526127,7.18225079998209,7.22656679998217
2460,8.24828259413688,7.16982055998205,7.21521615998213
2470,8.23638995413678,7.15794111998202,7.2027991199821
2480,8.22324891413669,7.14617287998198,7.19108407998206
2490,8.2120626741366,7.13657703998196,7.17981783998203
2500,8.19985003413651,7.12556839998193,7.169386799982
2510,8.18941899413642,7.11340455998189,7.15645455998196
2520,8.17648235413632,7.10101871998185,7.14453511998192
2530,8.16426091413623,7.08852167998181,7.13343767998189
2540,8.15292347413614,7.07635343998178,7.12292663998186
2550,8.14228363413606,7.06475839998174,7.10985199998182
2560,8.13078179413597,7.05340775998171,7.09858575998179
2570,8.11890675413587,7.04292791998168,7.08607551998175
2580,8.10888451413579,7.03186167998165,7.07533367998172
2590,8.0967030741357,7.02079543998162,7.06497823998169
2600,8.08564563413561,7.00860959998158,7.05401399998166
2610,8.07476684419198,6.99796975998155,7.04243655998163
2620,8.06495550425462,6.98604151998152,7.0322855199816
2630,8.05576616431727,6.97481087998149,7.02073047998157
2640,8.0448664243799,6.96291383998145,7.00912223998153
2650,8.03414428444254,6.95159879998142,6.9969407999815
2660,8.02285334450517,6.94074575998139,6.98480375998146
2670,8.01254440456781,6.92915511998135,6.97531471998144
2680,8.00339946463046,6.91851087998132,6.96416407998141
2690,7.99338372469316,6.90711143998129,6.95226263998137
2700,7.98242158475585,6.89507199998125,6.94190719998134
2710,7.97278784481855,6.88265055998122,6.9286237599813
2720,7.96240770488124,6.87075351998118,6.91789511998127
2730,7.95083236494393,6.85902967998115,6.90662887998124
2740,7.94156302500663,6.84793223998111,6.8948338399812
2750,7.93291128506934,6.83774119998109,6.88262559998116
2760,7.92294434513204,6.82665255998106,6.87020855998112
2770,7.91275540519473,6.81330711998101,6.8595999199811
2780,7.90294406525743,6.80141447998098,6.84803607998106
2790,7.89387032532013,6.79068583998095,6.83469503998102
2800,7.88397458538283,6.78087239998092,6.82285119998098
2810,7.87304364544553,6.76828215998088,6.81286455998096
2820,7.86222830550822,6.75779791998086,6.80126071998092
2830,7.85255456557092,6.74694927998083,6.79012327998089
2840,7.84225442563361,6.73564303998079,6.77903023998086
2850,7.83427788569632,6.72284399998075,6.76895479998084
2860,7.82492414575902,6.71305735998073,6.75586695998079
2870,7.81573480582172,6.7016267199807,6.74302351998075
2880,7.80622546588442,6.69051607998066,6.73186847998072
2890,7.79677412594713,6.68008503998064,6.72026903998069
2900,7.78626518600982,6.66661959998059,6.70974919998066
2910,7.77587624607252,6.65427815998055,6.69731015998062
2920,7.76519410613521,6.64312751998052,6.68546191998058
2930,7.7543163661979,6.6337228799805,6.67391127998055
2940,7.74608662626061,6.62365183998047,6.66195183998051
2950,7.73537663631703,6.61320319998045,6.65040119998048
2960,7.72368399631699,6.60227895998042,6.63996135998045
2970,7.71133815631696,6.59035071998038,6.62721111998041
2980,7.70081831631693,6.57776487998034,6.61586047998038
2990,7.6904628763169,6.56717383998031,6.60558943998035
3000,7.67875223631687,6.55794679998029,6.59580279998033
3010,7.66909879631684,6.54766695998026,6.5859893599803
3020,7.65838335631681,6.53500111998022,6.57399471998027
3030,7.64644191631678,6.52415247998019,6.56334607998024
3040,7.63583767631675,6.51236183998016,6.55174663998021
3050,7.62436263631672,6.49965599998012,6.53862759998016
3060,7.61240319631668,6.48988255998009,6.52757015998013
3070,7.60096375631665,6.47910951998006,6.51804111998011
3080,7.58968431631661,6.46796767998003,6.50640167998007
3090,7.57900007631659,6.45830103998001,6.49473543998004
3100,7.56723183631655,6.44774119997998,6.48206079998
3110,7.55733399631653,6.43659055997995,6.46917735997996
3120,7.5468009563165,6.42520431997992,6.45843991997993
3130,7.53653431631647,6.41339167997988,6.4478000799799
3140,7.52531119066803,6.40123703997984,6.43768463997987
3150,7.51689306517333,6.39039279997981,6.42667159997984
3160,7.50712893967862,6.37888655997978,6.41524095997981
3170,7.4965648141839,6.36783351997975,6.40401031997978
3180,7.48702708868919,6.35644287997972,6.39186887997974
3190,7.47748936319448,6.34517223997968,6.38159783997971
3200,7.46845363769977,6.33374599997965,6.36950079997968
3210,7.45783191220506,6.32385255997963,6.35926095997965
3220,7.44630378671033,6.31188431997959,6.34828351997962
3230,7.43679811831456,6.29974727997955,6.33648847997959
3240,7.42663827831454,6.28897863997952,6.32330743997954
3250,7.4139724383145,6.27738359997949,6.3108371999795
3260,7.40304379831447,6.26498015997945,6.29990415997947
3270,7.39183075831443,6.25334511997942,6.28773591997944
3280,7.38221731831441,6.24256767997939,6.27688287997941
3290,7.37169307831438,6.23292303997936,6.26532783997937
3300,7.35989363831435,6.22065719997933,6.25221319997933
3310,7.34804099831431,6.2105149599793,6.24032495997929
3320,7.33636595831428,6.19950191997927,6.22927191997926
3330,7.33104424338721,6.18799567997923,6.21626847997922
3340,7.34751062875198,6.17485903997919,6.20627743997919
3350,7.36459461411675,6.16293519997916,6.19542879997916
3360,7.38176739948152,6.15167335997912,6.18448695997913
3370,7.39689658484629,6.14011391997909,6.17379391997911
3380,7.41347417021106,6.12892327997906,6.16178567997907
3390,7.42968735557582,6.11753703997903,6.14786263997902
3400,7.44451894094059,6.10653279997899,6.13663199997899
3410,7.46094532630536,6.09659495997897,6.12446375997895
3420,7.47604771167012,6.08365831997893,6.11324191997892
3430,7.49230089703489,6.0731252799789,6.10312647997889
3440,7.50921168239966,6.06095263997886,6.09037183997885
3450,7.52476726776442,6.05030399997883,6.07893239997882
3460,7.54075845312919,6.04006855997881,6.06704415997879
3470,7.55793123849396,6.02891351997878,6.05524471997875
3480,7.57371362385873,6.01810927997875,6.04231687997871
3490,7.5896068092235,6.00738503997872,6.03141943997868
3500,7.60602879458827,5.99453719997868,6.01993119997865
3510,7.62212197995303,5.98388855997865,6.00983335997862
3520,7.6369667653178,5.97374631997862,5.99989551997859
3530,7.65302875068256,5.96079167997858,5.98759847997856
3540,7.66874873604733,5.94920103997854,5.97830503997854
3550,7.6853575214121,5.93773479997851,5.96761199997851
3560,7.70157510677687,5.92502455997847,5.95488415997847
3570,7.71743269214163,5.91346071997844,5.94353791997843
3580,7.73198867750639,5.9014656799784,5.9313696799784
3590,7.74678026287115,5.89048383997837,5.91901943997836
3600,7.76307784823592,5.87893319997834,5.90681119997832
3610,7.77979303360069,5.8666005599783,5.89488295997828
3620,7.79476661896546,5.85611631997827,5.88265711997825
3630,7.81127300433023,5.84303287997823,5.87229727997822
3640,7.82753498969499,5.8328462399782,5.86164863997819
3650,7.84168217505975,5.82116679997817,5.84985359997816
3660,7.85893056042452,5.80971855997813,5.83767215997812
3670,7.87411734578929,5.7988655199781,5.82636151997809
3680,7.89074373115406,5.78734167997807,5.81509087997805
3690,7.90625051651882,5.77641303997804,5.80403343997802
3700,7.92283690188359,5.763160799978,5.79205639997799
3710,7.93880568724836,5.75313415997797,5.78132775997796
3720,7.95464127261313,5.74104151997793,5.77002151997792
3730,7.97027245797789,5.73134807997791,5.7597372799779
3740,7.98599684334266,5.72065503997788,5.74951063997787
3750,8.00197002870743,5.71046399997785,5.73757359997784
3760,8.01640161407213,5.70073935997783,5.7254365599778
3770,8.03297919943684,5.68847351997779,5.71537871997777
3780,8.04953438480156,5.67915767997777,5.70521887997775
3790,8.06511677016627,5.66808263997774,5.69433903997772
