Time,Greedy,INMA,No Charge
7570,5.09027506258471,2.37220479369874,1.38145351997484
7580,5.0798017226474,2.36487737296388,1.36962287997484
7590,5.0697059827101,2.35900715222902,1.35869423997484
7600,5.0592858427728,2.35118653149417,1.34722359997484
7610,5.04896810283549,2.34601831075931,1.33619735997484
7620,5.03820596289819,2.33890849002445,1.32422911997484
7630,5.02732822296088,2.33083906928959,1.31296287997484
7640,5.01656168302357,2.32364484855474,1.30239423997484
7650,5.00699034308627,2.31653062781988,1.29270519997485
7660,4.99606820314896,2.30990520708502,1.28127455997485
7670,4.98605246321166,2.30299098635016,1.27016831997485
7680,4.97587232327436,2.29513036561531,1.25728047997485
7690,4.96362533330568,2.28859814488045,1.24535223997485
7700,4.95239469330565,2.28271912414559,1.23415719997485
7710,4.94109285330562,2.27489410341073,1.22160255997485
7720,4.93012421330559,2.26815748267588,1.20991871997485
7730,4.91930237330556,2.26129646194102,1.19863927997485
7740,4.90811173330552,2.25471984120616,1.18583143997485
7750,4.89568149330549,2.2473124204713,1.17592479997485
7760,4.88342885330545,2.24086019973645,1.16461855997485
7770,4.87166061330541,2.23246197900159,1.15298791997486
7780,4.85861717330537,2.22563655826673,1.14171287997486
7790,4.84815053330534,2.21931313753188,1.12912263997486
7800,4.8356002933053,2.21303411679702,1.11623479997486
7810,4.82448525330527,2.20610629606216,1.10596375997486
7820,4.81473861330525,2.1986500753273,1.09378231997486
7830,4.80156197330521,2.19129145459245,1.08115647997486
7840,4.79070453330518,2.18566563385759,1.06842863997486
7850,4.77772789330513,2.17771621312273,1.05687799997486
7860,4.76506205330509,2.17126399238787,1.04510975997486
7870,4.75304941330506,2.16435417165302,1.03309271997486
7880,4.74487697345876,2.15951915091815,1.02287047997486
7890,4.73537484796405,2.1527781301833,1.01325263997486
7900,4.72562392246934,2.14607710944844,1.00173319997486
7910,4.71710819697463,2.13975368871358,0.988476559974852
7920,4.70711727147992,2.13289266797872,0.977707919974841
7930,4.6962999459852,2.12669364724387,0.966726079974829
7940,4.68573087743571,2.11950382650901,0.954473439974816
7950,4.67217663743566,2.11234520577415,0.943922399974805
7960,4.66042599743563,2.10584858503929,0.933620159974794
7970,4.64825775743559,2.09729476430444,0.921723119974782
7980,4.63802231743556,2.08926534356958,0.91090127997477
7990,4.62571647743552,2.08281312283473,0.90079463997476
8000,4.6154986374355,2.07381050209987,0.889523999974748
8010,4.60480999743547,2.06831348136501,0.878248959974736
8020,4.59357495743544,2.06045726063016,0.867733519974725
8030,4.5806515174354,2.0536674398953,0.856551679974713
8040,4.56954967743536,2.04721081916044,0.844947839974701
8050,4.55741703743533,2.03994539842558,0.83434359997469
8060,4.54607959743529,2.03377757769073,0.822290959974677
8070,4.53319615743525,2.02629015695587,0.809571919974664
8080,4.52304071743523,2.01958033622101,0.797554879974651
8090,4.5123520774352,2.01259491548615,0.785497839974638
8100,4.50167060048369,2.00635149475129,0.776395199974629
8110,4.49200646810496,1.99923727401645,0.766199759974618
8120,4.48508353572624,1.99258945328159,0.755177919974607
8130,4.47605020334751,1.98411563254672,0.742343279974593
8140,4.46755447096879,1.97812541181185,0.73001503997458
8150,4.45811233859006,1.97134439107699,0.719193199974569
8160,4.44965660621134,1.96519417034212,0.71058815997456
8170,4.44084567383261,1.95730234960726,0.70089471997455
8180,4.43083954145388,1.95040572887239,0.689637279974538
8190,4.42238820907516,1.94370470813752,0.679281839974527
8200,4.41264847669643,1.93745248740266,0.666807199974514
8210,4.4034107443177,1.93161786666779,0.657264959974504
8220,4.39260021193896,1.92491684593293,0.646589519974492
8230,4.38335367956023,1.91710502519806,0.63514127997448
8240,4.37119274718149,1.9107904044632,0.622799839974467
8250,4.36253701480277,1.90526658372833,0.612079999974456
8260,4.35392128242404,1.90243639510265,0.600653759974444
8270,4.34476355004531,1.91765353491374,0.589378719974432
8280,4.33505061766658,1.93187107472483,0.578445679974421
8290,4.32461328528785,1.94752381453592,0.566850639974408
8300,4.31525115290912,1.96173695434701,0.554344799974395
8310,4.30500942053039,1.9780960941581,0.543162959974383
8320,4.29419448815165,1.99166963396919,0.534171519974374
8330,4.28449915577292,2.00823317378028,0.522869679974362
8340,4.27578142339419,2.02516991359138,0.51131023997435
8350,4.26633489101546,2.04186665340248,0.500963599974339
8360,4.25763475863674,2.05765699321358,0.490328159974341
8370,4.24764622625801,2.07215013302468,0.479315119974343
8380,4.23704449387927,2.07175724494912,0.466227279974347
8390,4.22834436150055,2.06074860494914,0.45472103997435
8400,4.21785822912181,2.04906476494915,0.442557199974353
8410,4.20746969674308,2.03758972494916,0.430211359974356
8420,4.19635276436434,2.02636348494917,0.418736319974358
8430,4.18615983198561,2.01601684494918,0.405941679974362
8440,4.17571809960687,2.00429300494919,0.394519839974364
8450,4.16574276722814,1.99563619172397,0.382022799974368
8460,4.15734463484942,1.98951717098911,0.370010159974371
8470,4.14676530247068,1.98228295025424,0.357584319974374
8480,4.13702557009195,1.97599952951938,0.345780479974377
8490,4.12648623771321,1.96980490878451,0.335500639974379
8500,4.11711090533449,1.96480988804965,0.322754799974382
8510,4.10791317295576,1.95744246731478,0.311732959974385
8520,4.09941744057703,1.94817784657991,0.301284319974388
8530,4.0881849081983,1.94148562584505,0.289142879974391
8540,4.07893397581957,1.93537100511018,0.276925839974394
8550,4.06916744344084,1.92789238437532,0.266041599974396
8560,4.06038291106211,1.92192896364045,0.253402559974399
8570,4.05089637868338,1.91386394290559,0.241061119974398
8580,4.04185864630465,1.90728292217072,0.231154479974396
8590,4.03258091392593,1.89970670143585,0.221505439974394
8600,4.0233831815472,1.89110848070099,0.210243599974392
8610,4.01442544916847,1.88366545996612,0.19976375997439
8620,4.00507211678974,1.87564043923126,0.188693119974387
8630,3.99425718441102,1.86961021849639,0.177302479974385
8640,3.98576145203233,1.86278479776152,0.166169439974382
8650,3.97596851965365,1.85633257702666,0.15536079997438
8660,3.96673078727497,1.84901835629179,0.143032559974378
8670,3.95624465489629,1.84235293555693,0.130397919974375
8680,3.94650492251761,1.83263511482206,0.117736479974374
8690,3.93875999013892,1.8265872940872,0.105928239974374
8700,3.93070865776024,1.81972627335233,0.0945331999743742
8710,3.92290612538155,1.81266085261746,0.0811877599743745
8720,3.91292199300287,1.8070794318826,0.0704947199743746
8730,3.90404866062418,1.80224001114773,0.061374479974375
8740,3.8942689282455,1.79482819041287,0.0511746399743755
8750,3.88427599586682,1.787433969678,0.0403659999743759
8760,3.87425626348814,1.78044854894314,0.0301749599743761
8770,3.86497413110946,1.77225472820827,0.0191219199743763
8780,3.85887759873077,1.7650561074734,0
8790,3.85055066635209,1.75848828673854,0
8800,3.8413885339734,1.75079646600367,0
8810,3.83060920159472,1.74387784526881,0
8820,3.82243786921604,1.73639482453394,0
8830,3.81381773683735,1.72808540379907,0
8840,3.80345160445867,1.72072238306421,0
8850,3.79292107207999,1.71576296232934,0
8860,3.78376773970131,1.70756914159448,0
8870,3.77556520732263,1.70092572085961,0
8880,3.76629742113329,1.69372270012475,0
8890,3.7553599811333,1.68795447938988,0
8900,3.74421814113331,1.68137785865501,0
8910,3.73308070113332,1.67372603792015,0
8920,3.72181886113333,1.66660741718528,0
8930,3.71208542113334,1.66156359645042,0
8940,3.70046358113335,1.65627537571555,0
8950,3.70008679127929,1.64838795498069,0
8960,3.7153447766441,1.64222453424582,0
8970,3.73056716200891,1.63564351351095,0
8980,3.74645154737372,1.63071969277609,0
8990,3.76325553273853,1.62265467204122,0
9000,3.77963751810334,1.61520285130636,0
9010,3.79555310346815,1.60787543057149,0
9020,3.81159748883296,1.60130760983663,0
9030,3.82631787419777,1.59356698910176,0
9040,3.84302865956258,1.58708796836689,0
9050,3.85149785731795,1.57815214763203,0
9060,3.84125801731796,1.57016272689716,0
9070,3.83011177731797,1.5619777061623,0
9080,3.81950753731798,1.55520108542743,0
9090,3.80860129731799,1.55013046469256,0
9100,3.796561857318,1.5440914439577,0
9110,3.78579321731801,1.53692842322283,0
9120,3.77481552189081,1.53007180248797,0
9130,3.76441378951213,1.5213135817531,0
9140,3.75526485713345,1.51493696101824,0
9150,3.74399672475477,1.51034634028337,0
9160,3.73284419237609,1.5023257195485,0
9170,3.72241565999741,1.49565149881364,0
9180,3.71317352761872,1.48700007807877,0
9190,3.70343379524004,1.48001905734391,0
9200,3.69534246286136,1.47282923660904,0
9210,3.68602473048268,1.46565261587417,0
9220,3.67664574429334,1.45803639513931,0
9230,3.66347350429335,1.44821657440444,0
9240,3.65208726429337,1.43965835366958,0
9250,3.63963022429338,1.43238853293471,0
9260,3.62669358429339,1.42614951219984,0
9270,3.6151873442934,1.41965729146498,0
9280,3.60420990429342,1.41391587073011,0
9290,3.59365619879028,1.40585964999525,0
9300,3.58404108600902,1.39912302926038,0
9310,3.57417717322776,1.39163560852552,0
9320,3.5633180604465,1.38357058779065,0
9330,3.55408494766524,1.37678516705578,0
9340,3.54289703488398,1.37005734632092,0
9350,3.53287752210272,1.36323192558605,0
9360,3.52289800932146,1.35594010485119,0
9370,3.5139536965402,1.34907028411632,0
9380,3.50202378375894,1.34300446338145,0
9390,3.4918795292027,1.33779624264659,0
9400,3.48169728920271,1.33080202191172,0
9410,3.47109304920272,1.32382100117686,0
9420,3.46129760920272,1.31671118044199,0
9430,3.44854296920274,1.30962815970713,0
9440,3.43702792920275,1.30296273897226,0
9450,3.42561047752975,1.2947245182374,0
9460,3.4163729207997,1.28678389750253,0
9470,3.40696656406964,1.27859007676766,0
9480,3.39690260733958,1.2715470560328,0
9490,3.38676745060953,1.26486363529793,0
9500,3.37685909387947,1.25861141456307,0
9510,3.36634193714941,1.2518259938282,0
9520,3.35701118041936,1.24603137309334,0
9530,3.3489820236893,1.23920595235847,0
9540,3.34011326695924,1.2317941316236,0
9550,3.33121771022918,1.22494191088874,0
9560,3.32002267022919,1.21781889015387,0
9570,3.3100360302292,1.21153546941901,0
9580,3.29914739022921,1.20388804868414,0
9590,3.28744115022922,1.19719142794927,0
9600,3.27605051022924,1.19012160721441,0
9610,3.26412227022925,1.18162138647954,0
9620,3.25180198024808,1.17459596574468,0
9630,3.24108864031082,1.16703294500981,0
9640,3.23061530037355,1.15871472427495,0
9650,3.21889796043629,1.14887250354008,0
9660,3.20893102049903,1.14150508280521,0
9670,3.19903968056176,1.13298246207035,0
9680,3.1894771406245,1.12603264133548,0
9690,3.17847500068724,1.11896282060062,0
9700,3.16915686074997,1.11024019986575,0
9710,3.15864352081271,1.10286837913088,0
9720,3.1482968808629,1.09651375839602,0
9730,3.13520464086291,1.09059473766115,0
9740,3.12122840086293,1.08434691692629,0
9750,3.10957136086294,1.07655309619142,0
9760,3.09901152086295,1.07035847545656,0
9770,3.08811848086296,1.06345745472169,0
9780,3.07796744086297,1.05618763398682,0
9790,3.06981426124495,1.04849581325196,0
9800,3.06193858854825,1.03979999251709,0
9810,3.05274331585155,1.03170817178223,0
9820,3.04525404315485,1.02496275104736,0
9830,3.03683197045815,1.01914133031249,0
9840,3.02688589776145,1.01161390957763,0
9850,3.01794382506476,1.00532168884276,0
9860,3.00816215236806,0.999251468107892,0
9870,2.99880687967136,0.992759247373014,0
9880,2.98971800697467,0.986102626638136,0
9890,2.97957825062632,0.979032805903257,0
9900,2.96728121062634,0.97340258516838,0
9910,2.95667257062635,0.9653775644335,0
9920,2.94508193062636,0.959338543698622,0
9930,2.93460209062637,0.951806722963743,0
9940,2.92345585062638,0.946065302228866,0
9950,2.91267401062639,0.940190681493988,0
9960,2.90258195671504,0.934440460759111,0
9970,2.89153854932586,0.929783040024235,0
9980,2.88117914193667,0.923379619289357,0
9990,2.87163293454749,0.915563398554477,0
10000,2.8611047271583,0.907738377819598,0
10010,2.85161611976911,0.900708557084719,0
10020,2.84216751237993,0.894580736349842,0
10030,2.83290570499074,0.888426115614964,0
10040,2.82448789760155,0.882173894880086,0
10050,2.81506169021236,0.875730474145208,0
10060,2.80335661999562,0.869824653410331,0
10070,2.79235237999563,0.862586032675452,0
10080,2.78046413999564,0.855463011940573,0
10090,2.77008629999565,0.849103991205695,0
10100,2.75945085999566,0.842522970470817,0
10110,2.74790461999568,0.836408349735939,0
10120,2.73568757999569,0.830044929001061,0
10130,2.72832455926083,0.823841508266183,0
10140,2.72253433852597,0.815438887531303,0
10150,2.71571771779112,0.808311466796424,0
10160,2.70884789705626,0.800824046061545,0
10170,2.7000364763214,0.792385825326665,0
10180,2.69295345558654,0.785182804591786,0
10190,2.68625243485169,0.779801383856909,0
10200,2.68009781411683,0.773695563122032,0
10210,2.67344559338197,0.768074142387154,0
10220,2.66624257264711,0.759964721652275,0
10230,2.65591365457364,0.754014500917397,0
10240,2.64295021457365,0.747233480182519,0
10250,2.63230157457366,0.74049685944764,0
10260,2.62050653457367,0.732800638712761,0
10270,2.60828069457369,0.725864017977882,0
10280,2.5973120545737,0.718532197243003,0
10290,2.5869997289253,0.711044776508124,0
10300,2.57650240343063,0.704499355773246,0
10310,2.56659147793596,0.696985135038367,0
10320,2.55650735244129,0.689262114303487,0
10330,2.54555242694662,0.681032693568607,0
10340,2.53459750145195,0.674300472833729,0
10350,2.52533097595728,0.66682185209885,0
10360,2.51545125046261,0.659205631363971,0
10370,2.50566912496794,0.651620610629091,0
10380,2.49666899947326,0.645834789894214,0
10390,2.48796293107753,0.638142969159334,0
10400,2.47611909107754,0.632117148424457,0
10410,2.46496845107755,0.624460927689578,0
10420,2.45121861107757,0.616911106954698,0
10430,2.43998797107758,0.610703286219821,0
10440,2.43042333107759,0.603806665484942,0
10450,2.4200678910776,0.596186044750063,0
10460,2.4100100510776,0.589440624015184,0
10470,2.39835741107762,0.581820003280305,0
10480,2.38634917107763,0.575372182545427,0
10490,2.37591813107764,0.569026761810549,0
10500,2.36485629107765,0.56178814107567,0
10510,2.35326125107766,0.555011520340792,0
10520,2.34248821107767,0.548648099605914,0
10530,2.33109317107768,0.542622278871036,0
10540,2.32032893107769,0.535223658136157,0
10550,2.3091070910777,0.528478237401279,0
10560,2.29758765107772,0.522439216666401,0
10570,2.28665021107773,0.514289795931521,0
10580,2.27580157107774,0.507713175196643,0
10590,2.26350893107775,0.500470154461764,0
10600,2.25421989107776,0.491907533726899,0
10610,2.24332245107777,0.484144512992036,0
10620,2.23093221107778,0.477390292257172,0
10630,2.21916837107779,0.468716471522309,0
10640,2.2072801310778,0.461486650787445,0
10650,2.19530749107782,0.454416830052581,0
10660,2.18408565107783,0.447551409317718,0
10670,2.17299701107784,0.440690388582854,0
10680,2.16123757107785,0.43436696784799,0
10690,2.14971813107786,0.426723947113127,0
10700,2.13834509107788,0.421266926378262,0
10710,2.12747445107789,0.414357105643399,0
10720,2.1134626110779,0.406829684908535,0
10730,2.10251637107791,0.399591064173671,0
10740,2.09286293107792,0.394094043438807,0
10750,2.08221869107793,0.388792622703943,0
10760,2.07011285107794,0.38160720196908,0
10770,2.05959741107795,0.375536981234216,0
10780,2.04713597107796,0.368298360499352,0
10790,2.03594973107798,0.361135339764488,0
10800,2.02297749107799,0.353563519029625,0
10810,2.012373251078,0.345445298294761,0
10820,2.00147141107801,0.338468677559898,0
10830,1.99260437107801,0.331878856825034,0
10840,1.98080053107802,0.32622183609017,0
10850,1.96842789107802,0.319392015355306,0
10860,1.95723725107802,0.312522194620442,0
10870,1.94601101107802,0.307100773885578,0
10880,1.93467357107802,0.298960153150715,0
10890,1.92236773107802,0.292507932415851,0
10900,1.91156349107802,0.284976111680987,0
10910,1.89975525107802,0.277621890946124,0
10920,1.88949301107802,0.268899270211261,0
10930,1.87776917107802,0.260909849476397,0
10940,1.86816013107802,0.254506428741533,0
10950,1.85797789107802,0.247409808006668,0
10960,1.84610285107802,0.239477987271799,0
10970,1.83673381107803,0.231861766536929,0
10980,1.82642717107803,0.22358794580206,0
10990,1.81458333107803,0.21602052506719,0
11000,1.80389469107803,0.210332304332321,0
11010,1.79237965107803,0.204262083597452,0
11020,1.78008701107803,0.194997462862582,0
11030,1.76980277107803,0.189913642127714,0
11040,1.75857653107803,0.183532621392844,0
11050,1.74717269107803,0.176711600657975,0
11060,1.73553765107803,0.169112979923106,0
11070,1.72695061107803,0.160834759188236,0
11080,1.71733277107804,0.154471338453367,0
11090,1.70475133107804,0.147574717718498,0
11100,1.69435589107804,0.142313296983629,0
11110,1.68300085107804,0.13641187624876,0
11120,1.67374301107804,0.130101655513891,0
11130,1.66210357107804,0.122938634779022,0
11140,1.65112173107804,0.115917614044156,0
11150,1.64081509107804,0.108518993309289,0
11160,1.62864685107804,0.102311172574422,0
11170,1.61613661107804,0.0949481518395558,0
11180,1.60367517107804,0.0870919311046892,0
11190,1.59435053107804,0.0802085103698225,0
11200,1.58332429107805,0.0739606896349559,0
11210,1.57035205107805,0.0668952689000893,0
11220,1.55805501107805,0.0616826481652229,0
11230,1.54765957107805,0.0555060274303565,0
11240,1.53760173107805,0.0475522066954903,0
11250,1.52645549107805,0.0422283859606239,0
11260,1.51589125107805,0.0352653652257576,0
11270,1.50653101107805,0.0273823444908912,0
11280,1.49566917107805,0.0209345237560246,0
11290,1.48324773107805,0.0140247030211581,0
11300,1.47136389107805,0,0
11310,1.46008885107806,0,0
11320,1.44761421107806,0,0
11330,1.43514397107806,0,0
11340,1.42372213107806,0,0
11350,1.41192709107806,0,0
11360,1.39931005107806,0,0
11370,1.39002981107806,0,0
11380,1.37739517107806,0,0
11390,1.36616453107806,0,0
11400,1.35464509107806,0,0
11410,1.34354765107806,0,0
11420,1.33000661107806,0,0
11430,1.31824717107806,0,0
11440,1.30635893107806,0,0
11450,1.29566589107806,0,0
11460,1.28357325107806,0,0
11470,1.27197821107807,0,0
11480,1.26141837107807,0,0
11490,1.25031653107807,0,0
11500,1.23937909107807,0,0
11510,1.22703765107807,0,0
11520,1.21581581107807,0,0
11530,1.20342117107807,0,0
11540,1.19175053107807,0,0
11550,1.17991549107807,0,0
11560,1.16864925107807,0,0
11570,1.15683221107807,0,0
11580,1.14672117107807,0,0
11590,1.13476173107807,0,0
11600,1.12424189107808,0,0
11610,1.11209605107808,0,0
11620,1.10078981107808,0,0
11630,1.08891037107808,0,0
11640,1.07898133107808,0,0
11650,1.06663549107808,0,0
11660,1.05462285107808,0,0
11670,1.04409421107808,0,0
11680,1.03249477107808,0,0
11690,1.02123733107808,0,0
11700,1.00984669107808,0,0
11710,0.998211651078078,0,0
11720,0.985741411078065,0,0
11730,0.974053171078053,0,0
11740,0.96162733107804,0,0
11750,0.950103491078027,0,0
11760,0.936815651078013,0,0
11770,0.924096611078,0,0
11780,0.911510771077987,0,0
11790,0.900297731077975,0,0
11800,0.889200291077963,0,0
11810,0.87652125107795,0,0
11820,0.864339811077937,0,0
11830,0.852655971077925,0,0
11840,0.841629731077913,0,0
11850,0.831896291077903,0,0
11860,0.81975925107789,0,0
11870,0.807293411077877,0,0
11880,0.795196371077864,0,0
11890,0.783512531077852,0,0
11900,0.77216629107784,0,0
11910,0.760540051077828,0,0
11920,0.748740611077815,0,0
11930,0.738340771077804,0,0
11940,0.726128131077791,0,0
11950,0.716270291077781,0,0
11960,0.705026451077769,0,0
11970,0.694004611077757,0,0
11980,0.682209571077745,0,0
11990,0.669654931077732,0,0
12000,0.65805989107772,0,0
12010,0.647580051077709,0,0
12020,0.635771811077696,0,0
12030,0.622030771077682,0,0
12040,0.61113773107767,0,0
12050,0.600369091077659,0,0
12060,0.590222451077648,0,0
12070,0.579280611077637,0,0
12080,0.569702771077627,0,0
12090,0.558232131077615,0,0
12100,0.548374291077604,0,0
12110,0.537352451077593,0,0
12120,0.526423811077581,0,0
12130,0.514646771077569,0,0
12140,0.503869331077557,0,0
12150,0.492963091077555,0,0
12160,0.480719251077558,0,0
12170,0.467173811077561,0,0
12180,0.456485171077564,0,0
12190,0.444183731077567,0,0
12200,0.43221549107757,0,0
12210,0.421153651077573,0,0
12220,0.408763411077576,0,0
12230,0.399643171077578,0,0
12240,0.387666131077581,0,0
12250,0.376737491077584,0,0
12260,0.365915651077586,0,0
12270,0.357297411077588,0,0
12280,0.345702371077591,0,0
12290,0.333040931077594,0,0
12300,0.320326291077598,0,0
12310,0.3099884510776,0,0
12320,0.300037411077603,0,0
12330,0.288655571077605,0,0
12340,0.279250931077608,0,0
12350,0.267775891077611,0,0
12360,0.255310051077614,0,0
12370,0.243737411077614,0,0
12380,0.231315971077611,0,0
12390,0.220254131077609,0,0
12400,0.209641091077607,0,0
12410,0.199032451077604,0,0
12420,0.187024211077602,0,0
12430,0.175722371077599,0,0
12440,0.163762931077597,0,0
12450,0.153518691077595,0,0
12460,0.140719651077592,0,0
12470,0.129262211077589,0,0
12480,0.116729571077589,0,0
12490,0.104836931077589,0,0
12500,0.093610691077589,0,0
12510,0.0816868510775892,0,0
12520,0.0702874110775894,0,0
12530,0.0587323710775899,0,0
12540,0.0479637310775903,0,0
12550,0.0361730910775908,0,0
12560,0.024280451077591,0,0
12570,0.0126722110775913,0,0
